questionnaire label	ID	session	unit	itemid	item	shortID	student/teacher/experimenter	itemfulltext	value	answered for	age	sex	experience	conception 	class 	age adult education
Aperol_pilot_02_01_novice_A_quest	897	002	001	2	Lernförderliches Klima und Motivierung	lkm_rückmeldungen	s	Die Hinweise und Rückmeldungen der Lehrperson waren für mich als Lernende*r hilfreich.	4	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	898	002	001	3	Klarheit und Strukturiertheit	ks_funktion	s	Mir als Lernende*r ist die Funktion dieser Sequenz bewusst geworden.	4	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	899	002	001	3	Klarheit und Strukturiertheit	ks_verständlich	s	Die Lehrperson hat so erklärt, dass ich alles verstanden haben.	4	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	900	002	001	3	Klarheit und Strukturiertheit	ks_sichtbar	s	Die Lehrperson hat den Unterrichtsinhalt sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.	3	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	901	002	001	4	Aktivierungund Förderung	af_beiträge	s	Die Lernenden haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt.	3	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	902	002	001	4	Aktivierungund Förderung	af_wechselseitig	s	Sofern möglich, haben sich die Lernenden wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	0	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	903	002	001	4	Aktivierungund Förderung	af_nachdenken	s	Es gab Fragen oder Aufgaben, bei denen ich als Lernende*r richtig nachdenken mussten.	4	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	904	002	001	4	Aktivierungund Förderung	af_esk	s	Ich wurde als Lernende*r durch die Fragen und Antworten während der Sequenz emotional/sozial/kognitiv gefordert.	3	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	905	002	001	4	Aktivierungund Förderung	af_niveaus	s	Die Sequenz hat mich als Lernende*r mit unterschiedlichen Lernvoraussetzungen und - niveaus angesprochen. 	3	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	906	002	001	4	Aktivierungund Förderung	af_verständlich	s	Die Lehrperson hat darauf geachtet, dass alle die Inhalte der Sequenz verstanden haben. 	4	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	907	002	001	5	Präsenz/Haltung_Blick	phb_stand	s	Die Lehrperson stand gerade und aufrecht. 	4	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	908	002	001	5	Präsenz/Haltung_Blick	phb_augen	s	Die Lehrperson hat den Lernenden direkt in die Augen geschaut.	3	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	909	002	001	5	Präsenz/Haltung_Blick	phb_blick	s	Die Lehrperson hatte die ganze Klasse im Blick. 	3	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	910	002	001	5	Präsenz/Haltung_Blick	phb_vorsichgeht	s	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 	3	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	911	002	001	5	Präsenz/Haltung_Blick	phb_raum	s	Während der Sequenz hat sich die Lehrperson im Raum bewegt. 	2	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	912	002	001	5	Präsenz/Haltung_Blick	phb_gestik	s	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 	2	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	913	002	001	5	Präsenz/Haltung_Blick	phb_alleangesehen	s	Ich hatte den Eindruck, die Lehrperson hat alle oft angesehen. 	4	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	914	002	001	6	Präsenz/Stimme 	ps_deutlich	s	Die Lehrperson hat klar, deutlich und langsam gesprochen.	4	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	915	002	001	6	Präsenz/Stimme 	ps_klar	s	Die Lehrperson hat sich klar und verständlich ausgedrückt.	4	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	916	002	001	6	Präsenz/Stimme 	ps_impulse	s	Die Impulse der Lehrperson waren präzise, klar und kurz formuliert.	4	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	917	002	001	6	Präsenz/Stimme 	ps_redeanteil	s	Meine Einschätzung des Redeanteils der Lehrkraft liegt bei ____ %. 	60	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	918	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	s	Bei Unterrichtsstörungen hat die Lehrperson oft nonverbale Signale, wie z. B. Stirnrunzeln oder mahnende Blicke verwendet.	2	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	919	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	s	Bei Unterrichtsstörungen hat sich die Lehrperson oft auf störende/unruhig werdende Lernende zubewegt, um sie zu ermahnen.	3	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	920	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	s	Bei Unterrichtsstörungen hat die Lehrperson Störende direkt an.	4	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	921	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_reaktion	s	Wenn die Lehrperson auf Unterrichtsstörungen reagiert hat, hat sie das sofort getan. 	2	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	922	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_wahrgenommen	s	Die Lehrperson hat alle Unterrichtsstörungen während der Sequenz wahrgenommen. 	4	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	923	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_ignoriert	s	Ich hatte den Eindruck, dass die Lehrperson einige Unterrichtsstörungen bewusst ignoriert hat, Beispiele:	0	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	924	002	001	8	Manipulationsitem 	m_natürlich	s	Während der Sequenz hat sich die Lehrperson sehr natürlich verhalten. 	3	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	925	002	001	8	Manipulationsitem 	m_fiktiv	s	Ich hatte den Eindruck, dass es für die Lehrperson kein Problem war, vor einer fiktiven Klassen zu unterrichten.	2	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	926	002	001	8	Manipulationsitem 	m_verhalten	s	Beim Unterrichten vor einer fiktiven Klasse hat sich die Lehrperson so verhalten, wie sie es auch in der Schule/Universität tun würde. 	3	A	20	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	927	002	001	1	Klassenmanagement	km_lernstoff	s	Die gesamte Unterrichtssequenz wurde für den Lernstoff verwendet.	3	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	928	002	001	1	Klassenmanagement	km_mitbekommen	s	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.	4	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	929	002	001	1	Klassenmanagement	km_klar	s	Mir als Lernende*r war jederzeit klar, was sie tun sollten.	2	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	930	002	001	1	Klassenmanagement	km_ungestört	s	Ich als Lernende*r konnte ungestört arbeiten.	1	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	931	002	001	1	Klassenmanagement	km_aktiv	s	Ich als Lernende*r  war die ganze Stunde über aktiv bei der Sache.	3	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	932	002	001	1	Klassenmanagement	km_regeln	s	In der Unterrichtssequenz ist es der Lehrperson gelungen, Regeln und Routinen transparent zu machen. 	3	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	933	002	001	2	Lernförderliches Klima und Motivierung	lkm_freundlich	s	Die Lehrperson war freundlich zu den Lernenden.	4	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	934	002	001	2	Lernförderliches Klima und Motivierung	lkm_interesse	s	Die unterrichteten Inhalte hatten etwas etwas mit den Interessen/den Alltagserfahrungen/der Lebenserfahrung der Lernenden zu tun.	3	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	935	002	001	2	Lernförderliches Klima und Motivierung	lkm_kritik	s	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.	4	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	936	002	001	2	Lernförderliches Klima und Motivierung	lkm_ausreden	s	Die Lehrperson hat Lernende ausreden lassen, wenn sie dran waren.	4	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	937	002	001	2	Lernförderliches Klima und Motivierung	lkm_überlegen	s	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden ausreichend Zeit zum Überlegen gelassen.	4	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	938	002	001	2	Lernförderliches Klima und Motivierung	lkm_zeit_überlegen	s	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden ausreichend Zeit zum Überlegen gelassen.	10-15	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	939	002	001	2	Lernförderliches Klima und Motivierung	lkm_rückmeldungen	s	Die Hinweise und Rückmeldungen der Lehrperson waren für mich als Lernende*r hilfreich.	3	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	940	002	001	3	Klarheit und Strukturiertheit	ks_funktion	s	Mir als Lernende*r ist die Funktion dieser Sequenz bewusst geworden.	4	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	941	002	001	3	Klarheit und Strukturiertheit	ks_verständlich	s	Die Lehrperson hat so erklärt, dass ich alles verstanden haben.	3	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	942	002	001	3	Klarheit und Strukturiertheit	ks_sichtbar	s	Die Lehrperson hat den Unterrichtsinhalt sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.	1	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	943	002	001	4	Aktivierungund Förderung	af_beiträge	s	Die Lernenden haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt.	3	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	944	002	001	4	Aktivierungund Förderung	af_wechselseitig	s	Sofern möglich, haben sich die Lernenden wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	0	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	945	002	001	4	Aktivierungund Förderung	af_nachdenken	s	Es gab Fragen oder Aufgaben, bei denen ich als Lernende*r richtig nachdenken mussten.	3	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	946	002	001	4	Aktivierungund Förderung	af_esk	s	Ich wurde als Lernende*r durch die Fragen und Antworten während der Sequenz emotional/sozial/kognitiv gefordert.	3	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	947	002	001	4	Aktivierungund Förderung	af_niveaus	s	Die Sequenz hat mich als Lernende*r mit unterschiedlichen Lernvoraussetzungen und - niveaus angesprochen. 	2	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	948	002	001	4	Aktivierungund Förderung	af_verständlich	s	Die Lehrperson hat darauf geachtet, dass alle die Inhalte der Sequenz verstanden haben. 	4	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	949	002	001	5	Präsenz/Haltung_Blick	phb_stand	s	Die Lehrperson stand gerade und aufrecht. 	3	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	950	002	001	5	Präsenz/Haltung_Blick	phb_augen	s	Die Lehrperson hat den Lernenden direkt in die Augen geschaut.	3	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	951	002	001	5	Präsenz/Haltung_Blick	phb_blick	s	Die Lehrperson hatte die ganze Klasse im Blick. 	3	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	952	002	001	5	Präsenz/Haltung_Blick	phb_vorsichgeht	s	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 	2	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	953	002	001	5	Präsenz/Haltung_Blick	phb_raum	s	Während der Sequenz hat sich die Lehrperson im Raum bewegt. 	1	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	954	002	001	5	Präsenz/Haltung_Blick	phb_gestik	s	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 	3	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	955	002	001	5	Präsenz/Haltung_Blick	phb_alleangesehen	s	Ich hatte den Eindruck, die Lehrperson hat alle oft angesehen. 	4	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	956	002	001	6	Präsenz/Stimme 	ps_deutlich	s	Die Lehrperson hat klar, deutlich und langsam gesprochen.	4	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	957	002	001	6	Präsenz/Stimme 	ps_klar	s	Die Lehrperson hat sich klar und verständlich ausgedrückt.	3	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	958	002	001	6	Präsenz/Stimme 	ps_impulse	s	Die Impulse der Lehrperson waren präzise, klar und kurz formuliert.	2	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	959	002	001	6	Präsenz/Stimme 	ps_redeanteil	s	Meine Einschätzung des Redeanteils der Lehrkraft liegt bei ____ %. 	70	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	960	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	s	Bei Unterrichtsstörungen hat die Lehrperson oft nonverbale Signale, wie z. B. Stirnrunzeln oder mahnende Blicke verwendet.	2	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	961	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	s	Bei Unterrichtsstörungen hat sich die Lehrperson oft auf störende/unruhig werdende Lernende zubewegt, um sie zu ermahnen.	4	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	962	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	s	Bei Unterrichtsstörungen hat die Lehrperson Störende direkt an.	4	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	963	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_reaktion	s	Wenn die Lehrperson auf Unterrichtsstörungen reagiert hat, hat sie das sofort getan. 	2	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	964	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_wahrgenommen	s	Die Lehrperson hat alle Unterrichtsstörungen während der Sequenz wahrgenommen. 	4	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	965	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_ignoriert	s	Ich hatte den Eindruck, dass die Lehrperson einige Unterrichtsstörungen bewusst ignoriert hat, Beispiele:	0	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	966	002	001	8	Manipulationsitem 	m_natürlich	s	Während der Sequenz hat sich die Lehrperson sehr natürlich verhalten. 	3	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	967	002	001	8	Manipulationsitem 	m_fiktiv	s	Ich hatte den Eindruck, dass es für die Lehrperson kein Problem war, vor einer fiktiven Klassen zu unterrichten.	3	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	968	002	001	8	Manipulationsitem 	m_verhalten	s	Beim Unterrichten vor einer fiktiven Klasse hat sich die Lehrperson so verhalten, wie sie es auch in der Schule/Universität tun würde. 	3	A	22	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	969	002	001	1	Klassenmanagement	km_lernstoff	s	Die gesamte Unterrichtssequenz wurde für den Lernstoff verwendet.	3	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	970	002	001	1	Klassenmanagement	km_mitbekommen	s	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.	3	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	971	002	001	1	Klassenmanagement	km_klar	s	Mir als Lernende*r war jederzeit klar, was sie tun sollten.	2	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	972	002	001	1	Klassenmanagement	km_ungestört	s	Ich als Lernende*r konnte ungestört arbeiten.	2	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	973	002	001	1	Klassenmanagement	km_aktiv	s	Ich als Lernende*r  war die ganze Stunde über aktiv bei der Sache.	2	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	974	002	001	1	Klassenmanagement	km_regeln	s	In der Unterrichtssequenz ist es der Lehrperson gelungen, Regeln und Routinen transparent zu machen. 	3	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	975	002	001	2	Lernförderliches Klima und Motivierung	lkm_freundlich	s	Die Lehrperson war freundlich zu den Lernenden.	3	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	976	002	001	2	Lernförderliches Klima und Motivierung	lkm_interesse	s	Die unterrichteten Inhalte hatten etwas etwas mit den Interessen/den Alltagserfahrungen/der Lebenserfahrung der Lernenden zu tun.	2	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	977	002	001	2	Lernförderliches Klima und Motivierung	lkm_kritik	s	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.	4	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	978	002	001	2	Lernförderliches Klima und Motivierung	lkm_ausreden	s	Die Lehrperson hat Lernende ausreden lassen, wenn sie dran waren.	4	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	979	002	001	2	Lernförderliches Klima und Motivierung	lkm_überlegen	s	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden ausreichend Zeit zum Überlegen gelassen.	3	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	980	002	001	2	Lernförderliches Klima und Motivierung	lkm_zeit_überlegen	s	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden ausreichend Zeit zum Überlegen gelassen.	1-5	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	981	002	001	2	Lernförderliches Klima und Motivierung	lkm_rückmeldungen	s	Die Hinweise und Rückmeldungen der Lehrperson waren für mich als Lernende*r hilfreich.	2	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	982	002	001	3	Klarheit und Strukturiertheit	ks_funktion	s	Mir als Lernende*r ist die Funktion dieser Sequenz bewusst geworden.	3	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	983	002	001	3	Klarheit und Strukturiertheit	ks_verständlich	s	Die Lehrperson hat so erklärt, dass ich alles verstanden haben.	3	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	984	002	001	3	Klarheit und Strukturiertheit	ks_sichtbar	s	Die Lehrperson hat den Unterrichtsinhalt sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.	2	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	985	002	001	4	Aktivierungund Förderung	af_beiträge	s	Die Lernenden haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt.	2	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	986	002	001	4	Aktivierungund Förderung	af_wechselseitig	s	Sofern möglich, haben sich die Lernenden wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	0	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	987	002	001	4	Aktivierungund Förderung	af_nachdenken	s	Es gab Fragen oder Aufgaben, bei denen ich als Lernende*r richtig nachdenken mussten.	4	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	988	002	001	4	Aktivierungund Förderung	af_esk	s	Ich wurde als Lernende*r durch die Fragen und Antworten während der Sequenz emotional/sozial/kognitiv gefordert.	4	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	989	002	001	4	Aktivierungund Förderung	af_niveaus	s	Die Sequenz hat mich als Lernende*r mit unterschiedlichen Lernvoraussetzungen und - niveaus angesprochen. 	2	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	990	002	001	4	Aktivierungund Förderung	af_verständlich	s	Die Lehrperson hat darauf geachtet, dass alle die Inhalte der Sequenz verstanden haben. 	3	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	991	002	001	5	Präsenz/Haltung_Blick	phb_stand	s	Die Lehrperson stand gerade und aufrecht. 	4	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	992	002	001	5	Präsenz/Haltung_Blick	phb_augen	s	Die Lehrperson hat den Lernenden direkt in die Augen geschaut.	4	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	993	002	001	5	Präsenz/Haltung_Blick	phb_blick	s	Die Lehrperson hatte die ganze Klasse im Blick. 	3	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	994	002	001	5	Präsenz/Haltung_Blick	phb_vorsichgeht	s	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 	3	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	995	002	001	5	Präsenz/Haltung_Blick	phb_raum	s	Während der Sequenz hat sich die Lehrperson im Raum bewegt. 	3	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	996	002	001	5	Präsenz/Haltung_Blick	phb_gestik	s	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 	2	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	997	002	001	5	Präsenz/Haltung_Blick	phb_alleangesehen	s	Ich hatte den Eindruck, die Lehrperson hat alle oft angesehen. 	4	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	998	002	001	6	Präsenz/Stimme 	ps_deutlich	s	Die Lehrperson hat klar, deutlich und langsam gesprochen.	4	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	999	002	001	6	Präsenz/Stimme 	ps_klar	s	Die Lehrperson hat sich klar und verständlich ausgedrückt.	4	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	1000	002	001	6	Präsenz/Stimme 	ps_impulse	s	Die Impulse der Lehrperson waren präzise, klar und kurz formuliert.	3	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	1001	002	001	6	Präsenz/Stimme 	ps_redeanteil	s	Meine Einschätzung des Redeanteils der Lehrkraft liegt bei ____ %. 	80	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	1002	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	s	Bei Unterrichtsstörungen hat die Lehrperson oft nonverbale Signale, wie z. B. Stirnrunzeln oder mahnende Blicke verwendet.	2	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	1003	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	s	Bei Unterrichtsstörungen hat sich die Lehrperson oft auf störende/unruhig werdende Lernende zubewegt, um sie zu ermahnen.	4	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	1004	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	s	Bei Unterrichtsstörungen hat die Lehrperson Störende direkt an.	4	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	1005	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_reaktion	s	Wenn die Lehrperson auf Unterrichtsstörungen reagiert hat, hat sie das sofort getan. 	3	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	1006	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_wahrgenommen	s	Die Lehrperson hat alle Unterrichtsstörungen während der Sequenz wahrgenommen. 	3	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	1007	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_ignoriert	s	Ich hatte den Eindruck, dass die Lehrperson einige Unterrichtsstörungen bewusst ignoriert hat, Beispiele:	0	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	1008	002	001	8	Manipulationsitem 	m_natürlich	s	Während der Sequenz hat sich die Lehrperson sehr natürlich verhalten. 	3	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	1009	002	001	8	Manipulationsitem 	m_fiktiv	s	Ich hatte den Eindruck, dass es für die Lehrperson kein Problem war, vor einer fiktiven Klassen zu unterrichten.	4	A	27	0	0	0	0	0
Aperol_pilot_02_01_novice_A_quest	1010	002	001	8	Manipulationsitem 	m_verhalten	s	Beim Unterrichten vor einer fiktiven Klasse hat sich die Lehrperson so verhalten, wie sie es auch in der Schule/Universität tun würde. 	4	A	27	0	0	0	0	0
Aperol_pilot_02_02_novice_B_quest	1011	002	002	1	Klassenmanagement	km_lernstoff	exp	Die gesamte Unterrichtssequenz wurde für den Lernstoff verwendet.	3	B	27	0	0	0	0	0
Aperol_pilot_02_02_novice_B_quest	1012	002	002	1	Klassenmanagement	km_mitbekommen	exp	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.	3	B	27	0	0	0	0	0
Aperol_pilot_02_02_novice_B_quest	1013	002	002	1	Klassenmanagement	km_klar	exp	Den Lernenden war jederzeit klar, was sie tun sollten.	4	B	27	0	0	0	0	0
Aperol_pilot_02_02_novice_B_quest	1014	002	002	1	Klassenmanagement	km_ungestört	exp	Die Lernenden konnten ungestört arbeiten.	3	B	27	0	0	0	0	0
Aperol_pilot_02_02_novice_B_quest	1015	002	002	1	Klassenmanagement	km_aktiv	exp	Die Lernenden waren die ganze Stunde über aktiv bei der Sache.	2	B	27	0	0	0	0	0
Aperol_pilot_02_02_novice_B_quest	1016	002	002	1	Klassenmanagement	km_regeln	exp	In der Unterrichtssequenz ist es der Lehrperson gelungen, Regeln und Routinen transparent zu machen. 	3	B	27	0	0	0	0	0
Aperol_pilot_02_02_novice_B_quest	1017	002	002	2	Lernförderliches Klima und Motivierung	lkm_freundlich	exp	Die Lehrperson war freundlich zu den Lernenden.	4	B	27	0	0	0	0	0
Aperol_pilot_02_02_novice_B_quest	1018	002	002	2	Lernförderliches Klima und Motivierung	lkm_interesse	exp	Die unterrichteten Inhalte hatten etwas etwas mit den Interessen/den Alltagserfahrungen/der Lebenserfahrung der Lernenden zu tun.	4	B	27	0	0	0	0	0
Aperol_pilot_02_02_novice_B_quest	1019	002	002	2	Lernförderliches Klima und Motivierung	lkm_kritik	exp	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.	3	B	27	0	0	0	0	0
Aperol_pilot_02_02_novice_B_quest	1020	002	002	2	Lernförderliches Klima und Motivierung	lkm_ausreden	exp	Die Lehrperson hat Lernende ausreden lassen, wenn sie dran waren.	4	B	27	0	0	0	0	0
Aperol_pilot_02_02_novice_B_quest	1021	002	002	2	Lernförderliches Klima und Motivierung	lkm_überlegen	exp	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden ausreichend Zeit zum Überlegen gelassen.	3	B	27	0	0	0	0	0
Aperol_pilot_02_02_novice_B_quest	1022	002	002	2	Lernförderliches Klima und Motivierung	lkm_zeit_überlegen	exp	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden ausreichend Zeit zum Überlegen gelassen.	10-15	B	27	0	0	0	0	0
